id;miejsce;id_zawodnika;wynik_I_serii;wynik_II_serii;nota;id_zawodow
4647;2;5;134,50;141,50;280,30;158
4648;3;136;137,50;134,50;272,10;158
4649;4;114;134,00;137,50;270,70;158
4650;5;226;137,50;132,50;268,50;158
4651;6;169;131,50;138,50;266,50;158
4652;7;231;134,50;141,00;253,40;158
4653;8;118;130,00;133,00;252,40;158
4654;9;87;131,50;130,50;248,60;158
4655;10;212;133,00;128,00;247,80;158
4656;11;77;129,00;131,00;246,00;158
4657;12;135;130,50;129,00;245,10;158
4658;13;86;123,50;137,00;244,90;158
4659;14;236;125,00;131,00;239,30;158
4660;15;61;124,00;132,00;236,30;158
4661;16;93;123,50;131,00;236,10;158
4662;17;11;127,00;127,00;234,20;158
4663;17;108;123,00;131,00;234,20;158
4664;19;243;127,00;127,00;231,20;158
4665;20;246;128,00;125,00;230,90;158
4666;21;67;127,00;126,00;229,40;158
4667;22;62;127,50;124,50;228,60;158
4668;23;183;125,00;125,50;226,40;158
4669;24;214;125,00;124,50;222,60;158
4670;25;27;128,00;119,50;220,50;158
4671;26;177;123,50;122,50;217,80;158
4672;27;78;123,00;123,50;217,70;158
4673;28;21;122,50;121,00;212,30;158
4674;29;14;123,00;119,00;207,60;158
4675;30;152;123,00;117,50;206,40;158
4676;1;91;148,00;139,00;283,10;159
4677;2;226;144,00;140,00;276,20;159
4678;3;31;144,50;139,00;273,30;159
4679;4;171;145,00;138,50;272,30;159
4680;5;135;137,00;136,50;259,80;159
4681;6;133;136,00;139,00;259,50;159
4682;7;136;138,50;133,50;253,60;159
4683;8;123;139,00;132,00;251,80;159
4684;9;116;136,00;135,50;251,20;159
4685;10;11;134,50;136,50;250,30;159
4686;11;5;137,50;134,50;250,10;159
4687;12;72;133,00;139,00;249,60;159
4688;13;236;134,00;135,00;248,70;159
4689;14;169;136,00;134,00;248,50;159
4690;15;108;136,50;132,50;248,20;159
4691;16;231;135,50;133,50;246,70;159
4692;17;196;139,50;129,00;245,80;159
4693;18;88;135,50;133,00;244,80;159
4694;19;114;134,00;132,50;243,20;159
4695;20;87;133,00;134,00;241,60;159
4696;21;77;135,50;129,50;240,50;159
4697;22;183;135,50;125,50;231,30;159
4698;23;173;130,50;129,50;228,50;159
4699;24;61;133,50;126,00;225,60;159
4700;25;93;128,50;128,00;221,70;159
4701;26;67;130,50;125,50;219,30;159
4702;27;181;128,00;127,00;219,00;159
4703;28;76;129,50;120,00;207,10;159
4704;29;118;129,00;116,00;196,50;159
4705;30;184;128,00;115,50;195,30;159
4706;1;136;125,00;128,00;265,80;160
4707;2;114;124,00;121,50;258,30;160
4708;3;197;121,50;124,50;255,70;160
4709;4;133;121,50;122,50;255,10;160
4710;5;87;119,00;122,50;244,10;160
4711;6;61;121,50;118,50;243,90;160
4712;7;77;120,50;119,50;243,40;160
4713;8;3;117,00;123,50;242,80;160
4714;9;68;112,50;126,50;240,60;160
4715;10;123;115,50;121,00;236,60;160
4716;11;116;125,50;112,00;235,90;160
4717;12;214;121,00;115,00;234,20;160
4718;13;113;121,50;116,00;233,90;160
4719;14;165;114,50;121,00;232,80;160
4720;15;236;119,00;115,50;231,00;160
4721;16;72;127,50;107,50;230,90;160
4722;17;5;113,50;122,00;229,80;160
4723;18;135;111,50;119,00;225,80;160
4724;19;108;111,00;120,00;223,70;160
4725;19;231;118,50;112,50;223,70;160
4726;21;184;119,00;111,00;221,40;160
4727;22;181;121,00;108,50;220,00;160
4728;23;31;120,50;109,00;219,00;160
4729;24;209;116,00;110,00;212,20;160
4730;25;93;112,00;112,50;210,00;160
4731;26;111;116,00;108,50;207,00;160
4732;27;246;114,00;109,50;206,70;160
4733;28;173;114,00;109,00;205,30;160
4734;29;2;114,50;103,50;195,30;160
4735;30;75;111,50;101,50;186,30;160
4736;1;136;125,00;115,00;229,00;161
4737;2;114;120,00;118,50;227,30;161
4738;3;154;116,50;117,50;217,70;161
4739;4;93;116,50;115,50;213,60;161
4740;5;116;114,00;115,50;207,60;161
4741;6;133;113,50;115,50;205,20;161
4742;7;5;115,50;112,50;204,40;161
4743;8;3;115,50;113,00;203,80;161
4744;9;196;115,50;111,00;201,20;161
4745;10;91;111,00;114,00;198,00;161
4746;11;243;113,00;113,00;196,80;161
4747;12;135;111,50;112,00;196,30;161
4748;13;87;110,50;114,50;196,00;161
4749;14;197;118,50;106,00;195,60;161
4750;15;68;110,50;112,50;192,90;161
4751;16;11;113,50;109,00;192,00;161
4752;17;214;104,00;118,00;191,10;161
4753;18;111;112,50;108,00;186,40;161
4754;19;171;104,50;116,50;185,30;161
4755;20;113;111,50;109,00;184,90;161
4756;21;24;109,50;109,00;179,80;161
4757;22;72;107,00;109,50;179,70;161
4758;23;198;108,00;106,50;175,60;161
4759;23;120;107,00;107,50;175,60;161
4760;25;231;103,50;111,50;175,00;161
4761;26;173;102,50;113,00;174,90;161
4762;27;77;109,50;103,00;169,50;161
4763;28;184;109,00;99,50;163,30;161
4764;29;123;106,00;102,50;162,30;161
4765;30;167;105,50;101,00;158,20;161
4766;31;71;123,50;117,00;228,40;161
4767;1;136;131,00;122,00;272,90;162
4768;2;123;128,50;116,00;257,60;162
4769;3;11;125,50;117,00;254,00;162
4770;4;114;119,50;118,00;242,50;162
4771;5;5;119,50;117,50;241,10;162
4772;6;231;122,00;114,00;239,30;162
4773;7;87;122,00;111,00;230,40;162
4774;8;135;110,00;120,50;228,40;162
4775;9;108;120,00;108,50;225,30;162
4776;10;3;111,50;119,50;223,80;162
4777;11;171;119,50;109,50;223,20;162
4778;12;198;116,50;111,00;221,50;162
4779;12;61;110,00;117,50;221,50;162
4780;14;111;119,50;107,50;221,10;162
4781;14;91;110,00;117,00;221,10;162
4782;16;165;117,00;109,50;218,20;162
4783;17;154;114,00;111,00;216,50;162
4784;18;73;113,00;111,50;214,60;162
4785;19;196;113,00;111,50;212,60;162
4786;20;167;114,50;107,50;208,60;162
4787;21;26;111,00;111,00;207,60;162
4788;22;129;118,00;103,00;205,30;162
4789;23;126;119,00;98,50;203,00;162
4790;24;246;113,00;106,50;202,60;162
4791;25;68;117,50;100,50;201,90;162
4792;26;220;114,00;104,50;200,30;162
4793;27;31;116,00;100,50;196,20;162
4794;28;227;110,50;104,00;193,60;162
4795;29;153;114,00;98,00;189,10;162
4796;30;173;108,50;100,50;183,20;162
4797;1;5;118,50;0,00;121,80;163
4798;2;113;115,50;0,00;113,90;163
4799;3;68;113,00;0,00;110,40;163
4800;4;11;112,00;0,00;108,60;163
4801;5;135;111,00;0,00;105,30;163
4802;5;197;111,00;0,00;105,30;163
4803;7;91;109,00;0,00;101,70;163
4804;8;133;108,00;0,00;99,90;163
4805;9;154;107,50;0,00;98,50;163
4806;10;129;107,50;0,00;97,00;163
4807;10;3;107,50;0,00;97,00;163
4808;12;108;106,00;0,00;96,80;163
4809;13;87;107,00;0,00;96,60;163
4810;14;243;106,50;0,00;95,70;163
4811;15;114;104,00;0,00;92,20;163
4812;16;227;104,00;0,00;91,20;163
4813;16;156;104,00;0,00;91,20;163
4814;18;111;103,50;0,00;90,80;163
4815;19;214;103,50;0,00;90,30;163
4816;19;116;103,50;0,00;90,30;163
4817;21;72;102,50;0,00;89,00;163
4818;22;132;103,50;0,00;88,80;163
4819;23;181;102,50;0,00;88,50;163
4820;24;173;102,50;0,00;88,00;163
4821;24;23;102,50;0,00;88,00;163
4822;26;236;102,00;0,00;87,60;163
4823;27;153;102,50;0,00;87,00;163
4824;28;61;101,50;0,00;86,20;163
4825;29;167;102,00;0,00;86,10;163
4826;30;220;101,50;0,00;85,70;163
4827;1;136;208,50;221,50;423,50;164
4828;2;5;208,50;213,50;408,40;164
4829;3;31;206,50;205,00;402,80;164
4830;4;120;205,50;204,50;398,50;164
4831;5;113;203,50;204,50;392,60;164
4832;6;91;197,00;210,50;391,50;164
4833;7;3;204,50;203,50;389,10;164
4834;8;11;202,00;196,50;383,20;164
4835;9;133;199,50;196,00;382,10;164
4836;10;72;193,50;203,50;380,40;164
4837;11;114;195,50;198,50;377,30;164
4838;12;153;197,50;200,00;376,00;164
4839;13;123;201,50;195,00;375,80;164
4840;14;116;194,50;196,50;374,70;164
4841;15;154;189,00;201,50;374,10;164
4842;16;135;193,50;193,50;371,40;164
4843;17;173;196,50;196,50;370,60;164
4844;18;68;193,50;194,50;368,10;164
4845;19;171;197,50;195,50;366,60;164
4846;20;236;191,50;195,00;366,30;164
4847;21;167;192,50;194,50;365,40;164
4848;22;129;192,50;200,50;365,10;164
4849;23;61;186,50;197,00;362,20;164
4850;24;214;195,00;191,50;359,30;164
4851;25;197;190,50;193,50;358,80;164
4852;26;183;186,50;194,50;358,20;164
4853;27;59;186,50;190,00;351,30;164
4854;28;24;187,50;190,00;344,00;164
4855;29;220;183,50;185,00;340,20;164
4856;30;231;186,50;180,50;330,40;164
4857;1;136;210,50;217,50;419,60;165
4858;2;91;209,00;217,00;417,70;165
4859;3;113;215,50;211,50;417,40;165
4860;4;133;211,50;209,00;415,10;165
4861;5;114;206,00;213,50;412,40;165
4862;6;11;206,00;212,50;412,20;165
4863;7;120;206,50;214,50;411,70;165
4864;8;5;212,50;209,00;409,80;165
4865;9;3;208,50;207,00;404,60;165
4866;10;183;207,00;206,00;403,10;165
4867;11;31;209,50;202,00;401,30;165
4868;12;154;198,00;210,50;397,70;165
4869;13;68;204,00;203,50;395,00;165
4870;14;123;193,00;214,00;393,90;165
4871;15;116;203,50;202,00;391,10;165
4872;16;197;197,50;204,00;385,80;165
4873;17;61;204,50;194,50;383,30;165
4874;18;167;198,00;204,50;381,00;165
4875;19;173;192,00;208,00;379,50;165
4876;20;135;199,00;196,50;379,10;165
4877;21;72;210,50;195,50;370,70;165
4878;22;171;189,50;200,50;365,50;165
4879;23;231;195,50;195,50;364,20;165
4880;24;153;193,50;192,50;363,20;165
4881;25;126;190,50;194,00;361,40;165
4882;26;129;184,00;197,50;355,80;165
4883;27;138;191,50;189,00;354,10;165
4884;28;108;188,00;187,50;347,60;165
4885;29;205;183,50;188,00;343,80;165
4886;30;170;184,50;185,00;340,90;165
4887;1;136;220,00;0,00;215,00;166
4888;2;5;217,50;0,00;212,00;166
4889;3;113;216,50;0,00;211,80;166
4890;4;171;218,50;0,00;210,70;166
4891;5;154;209,50;0,00;207,40;166
4892;6;68;212,50;0,00;205,50;166
4893;7;167;210,50;0,00;204,60;166
4894;8;91;208,00;0,00;202,60;166
4895;9;72;210,00;0,00;202,00;166
4896;10;133;206,00;0,00;201,70;166
4897;11;214;210,50;0,00;200,10;166
4898;12;31;207,50;0,00;199,50;166
4899;13;114;204,00;0,00;198,30;166
4900;14;11;203,50;0,00;198,20;166
4901;15;173;204,50;0,00;197,40;166
4902;16;116;203,50;0,00;196,70;166
4903;17;3;204,50;0,00;195,90;166
4904;17;183;202,00;0,00;195,90;166
4905;19;61;202,50;0,00;194,50;166
4906;20;87;204,00;0,00;191,80;166
4907;21;236;199,50;0,00;191,40;166
4908;22;123;197,00;0,00;188,90;166
4909;23;120;201,00;0,00;188,20;166
4910;24;108;196,50;0,00;184,80;166
4911;25;197;196,50;0,00;182,30;166
4912;26;181;191,50;0,00;179,30;166
4913;27;135;192,00;0,00;177,90;166
4914;28;231;192,50;0,00;177,00;166
4915;29;169;189,50;0,00;175,90;166
4916;30;132;188,50;0,00;175,20;166
4917;1;154;146,50;137,00;308,80;167
4918;2;183;143,00;139,00;306,60;167
4919;3;72;142,00;138,50;298,90;167
4920;4;196;147,00;135,00;298,10;167
4921;5;68;141,50;130,50;290,10;167
4922;6;91;136,50;138,00;287,60;167
4923;7;113;135,00;136,50;286,20;167
4924;8;5;137,50;135,00;285,50;167
4925;9;162;139,00;133,00;284,10;167
4926;9;109;134,50;135,00;284,10;167
4927;11;108;135,50;133,00;280,80;167
4928;12;231;137,00;130,50;277,00;167
4929;13;167;134,50;130,50;274,00;167
4930;14;3;140,00;125,00;271,50;167
4931;15;106;140,50;123,00;269,30;167
4932;16;136;134,00;128,00;268,60;167
4933;17;116;136,50;124,50;266,80;167
4934;18;133;141,50;116,00;259,50;167
4935;19;123;133,50;122,50;256,30;167
4936;20;11;132,00;124,00;255,30;167
4937;21;135;129,00;127,50;254,70;167
4938;22;31;135,50;119,50;254,00;167
4939;23;170;133,00;121,50;251,60;167
4940;24;120;132,50;120,00;247,00;167
4941;25;226;139,50;110,00;241,10;167
4942;26;171;130,50;116,50;238,10;167
4943;27;126;139,50;106,00;236,40;167
4944;28;197;129,50;114,00;230,80;167
4945;29;65;128,50;115,50;230,70;167
4946;30;241;131,00;107,50;220,30;167
4947;1;154;133,00;131,00;275,70;168
4948;2;196;134,00;129,50;269,80;168
4949;3;72;131,00;130,50;268,20;168
4950;4;3;130,00;128,00;261,90;168
4951;5;31;130,50;127,00;261,50;168
4952;6;135;127,00;128,50;258,90;168
4953;7;136;125,00;129,00;255,70;168
4954;8;5;127,00;126,00;254,40;168
4955;9;123;126,00;126,00;252,10;168
4956;10;11;124,00;124,50;245,30;168
4957;11;162;125,50;125,00;244,40;168
4958;12;118;122,00;126,00;243,40;168
4959;13;114;123,00;125,50;242,80;168
4960;14;68;125,50;121,50;240,10;168
4961;15;108;124,00;123,00;239,10;168
4962;16;88;123,50;123,00;238,70;168
4963;17;169;123,50;120,00;232,30;168
4964;18;232;119,00;123,50;229,50;168
4965;19;113;122,00;120,00;228,60;168
4966;20;183;123,50;118,00;227,70;168
4967;21;226;123,00;117,00;225,00;168
4968;22;210;118,00;119,00;219,10;168
4969;23;24;114,50;121,00;214,90;168
4970;24;212;118,00;114,50;209,50;168
4971;25;106;113,00;121,50;209,10;168
4972;26;21;113,50;118,00;207,20;168
4973;27;125;113,50;116,00;202,10;168
4974;28;107;118,50;110,00;200,80;168
4975;29;129;114,50;112,50;198,60;168
4976;30;133;116,00;111,00;197,10;168
4977;31;33;117,00;111,00;195,40;168
4978;1;154;134,00;128,00;269,60;169
4979;2;114;124,00;130,00;255,20;169
4980;3;135;123,50;126,50;248,00;169
4981;4;183;127,00;123,00;247,50;169
4982;5;31;125,00;125,50;246,90;169
4983;6;72;124,00;122,00;237,80;169
4984;7;3;123,00;123,00;237,30;169
4985;8;136;114,00;124,50;223,30;169
4986;9;196;123,00;116,00;223,20;169
4987;10;68;115,50;122,50;221,40;169
4988;11;5;119,00;118,00;221,10;169
4989;12;11;116,50;120,50;220,60;169
4990;13;116;119,00;120,00;219,70;169
4991;14;123;118,50;117,50;217,30;169
4992;15;24;114,50;120,50;214,50;169
4993;16;88;117,00;118,00;213,50;169
4994;17;108;120,50;113,50;212,70;169
4995;18;118;118,50;114,50;210,90;169
4996;18;169;114,50;118,50;210,90;169
4997;20;21;116,00;111,50;198,00;169
4998;20;220;112,50;115,00;198,00;169
4999;22;212;113,00;112,00;192,00;169
5000;23;133;111,00;113,00;191,20;169
5001;24;125;113,00;110,50;189,80;169
5002;25;232;114,00;110,50;189,60;169
5003;26;171;112,00;111,50;188,80;169
5004;26;210;112,50;111,00;188,80;169
5005;28;106;112,00;110,00;186,60;169
5006;29;197;113,00;109,00;186,10;169
5007;30;107;109,50;102,50;167,60;169
5008;1;154;94,50;96,00;254,50;170
5009;2;3;93,00;95,00;243,50;170
5010;3;196;92,00;94,50;242,50;170
5011;4;118;90,50;94,00;239,00;170
5012;5;31;93,00;91,50;238,00;170
5013;5;135;93,00;90,50;238,00;170
5014;7;72;90,50;93,00;237,00;170
5015;8;114;92,00;90,50;236,00;170
5016;9;183;88,50;94,50;232,50;170
5017;10;136;92,00;89,50;232,00;170
5018;11;162;92,50;89,00;228,50;170
5019;12;123;87,00;93,00;228,00;170
5020;13;167;90,00;90,00;226,50;170
5021;14;65;86,50;92,50;225,00;170
5022;15;5;91,00;88,50;223,00;170
5023;16;88;87,50;90,50;222,50;170
5024;17;220;87,00;90,00;220,50;170
5025;17;24;89,50;89,00;220,50;170
5026;19;29;87,00;90,50;220,00;170
5027;20;116;88,50;89,50;219,00;170
5028;21;28;86,50;90,00;217,50;170
5029;22;76;86,50;89,50;215,50;170
5030;23;11;88,00;87,00;215,00;170
5031;24;107;87,50;88,50;213,50;170
5032;24;129;86,50;88,00;213,50;170
5033;26;224;86,00;86,50;210,00;170
5034;26;108;86,50;85,50;210,00;170
5035;28;77;87,50;85,00;209,00;170
5036;29;173;86,00;83,00;200,00;170
5037;30;126;86,50;79,50;193,00;170
5038;1;154;95,00;95,00;249,50;171
5039;2;196;92,50;93,00;243,50;171
5040;3;3;91,00;94,00;238,50;171
5041;4;135;89,50;93,50;236,00;171
5042;4;118;91,00;92,50;236,00;171
5043;6;5;93,00;88,50;232,00;171
5044;7;114;88,50;92,50;231,50;171
5045;8;183;87,50;94,50;231,00;171
5046;9;136;91,00;90,00;230,00;171
5047;10;24;86,00;95,00;229,00;171
5048;11;108;89,00;90,50;228,50;171
5049;12;11;87,00;92,00;227,00;171
5050;13;116;89,50;89,50;226,00;171
5051;13;88;89,50;89,50;226,00;171
5052;15;68;89,50;88,00;223,50;171
5053;16;76;87,50;89,00;221,50;171
5054;17;31;88,50;88,50;218,50;171
5055;18;77;85,50;89,50;216,50;171
5056;19;162;86,50;89,50;214,00;171
5057;20;120;90,00;84,00;213,50;171
5058;21;123;97,00;86,50;212,50;171
5059;22;170;87,00;86,50;212,00;171
5060;23;7;87,00;87,00;211,00;171
5061;24;222;88,00;84,50;210,00;171
5062;25;125;88,50;84,00;209,50;171
5063;25;65;86,00;86,50;209,50;171
5064;27;224;86,00;86,00;209,00;171
5065;28;212;86,00;86,00;208,00;171
5066;29;243;87,50;85,50;207,00;171
5067;30;33;85,50;82,00;197,50;171
5068;31;26;86,00;81,50;197,50;171
5069;1;154;132,50;133,00;260,40;172
5070;2;114;134,50;128,50;254,40;172
5071;3;72;133,50;129,50;252,90;172
5072;4;196;126,50;134,50;249,80;172
5073;5;135;130,50;126,50;242,60;172
5074;6;162;124,50;129,00;232,30;172
5075;7;123;127,00;124,50;231,20;172
5076;8;47;122,50;129,50;231,10;172
5077;9;31;124,00;127,50;226,20;172
5078;10;136;129,00;119,00;223,90;172
5079;11;129;123,50;126,00;222,60;172
5080;12;5;130,00;117,50;222,50;172
5081;13;118;123,50;124,50;222,40;172
5082;14;28;127,50;120,00;221,50;172
5083;15;11;121,50;124,50;217,80;172
5084;16;3;130,00;115,00;217,50;172
5085;17;169;123,00;122,00;216,00;172
5086;17;68;122,00;123,00;216,00;172
5087;19;106;122,00;121,00;211,40;172
5088;20;226;119,50;121,50;207,30;172
5089;21;183;129,00;111,50;206,40;172
5090;22;171;120,50;116,50;199,10;172
5091;23;231;120,00;114,50;194,10;172
5092;24;107;116,00;115,50;188,20;172
5093;25;132;118,00;112,50;186,90;172
5094;25;116;118,00;112,50;186,90;172
5095;27;113;117,50;111,00;182,30;172
5096;28;170;116,00;110,00;177,30;172
5097;29;133;115,50;110,00;174,90;172
5098;30;26;115,50;103,50;161,70;172
5099;1;123;125,50;136,00;252,70;173
5100;2;196;124,50;136,00;248,90;173
5101;3;154;124,50;135,00;246,60;173
5102;4;135;122,50;136,00;246,30;173
5103;5;114;130,00;139,00;243,20;173
5104;6;226;123,00;133,00;238,30;173
5105;7;47;122,00;133,00;238,00;173
5106;8;113;122,00;133,50;236,90;173
5107;9;28;120,50;133,00;233,30;173
5108;10;91;122,50;130,00;233,00;173
5109;11;72;118,00;132,00;228,00;173
5110;12;210;123,50;127,50;227,80;173
5111;13;136;120,00;129,50;227,10;173
5112;14;31;118,50;132,00;226,90;173
5113;15;3;120,50;129,00;225,60;173
5114;16;162;122,50;127,00;223,10;173
5115;17;29;123,00;124,00;219,10;173
5116;18;214;119,00;126,00;216,50;173
5117;19;231;119,00;126,00;216,00;173
5118;20;11;116,00;127,00;213,40;173
5119;21;68;116,50;125,00;209,70;173
5120;22;132;120,00;122,50;209,50;173
5121;23;106;119,00;121,50;205,90;173
5122;24;5;123,50;126,50;205,00;173
5123;24;171;119,50;120,50;205,00;173
5124;26;129;121,00;118,50;204,10;173
5125;27;170;117,50;119,50;201,60;173
5126;28;169;117,00;121,50;201,30;173
5127;29;139;115,50;119,00;195,10;173
5128;30;116;115,50;118,00;193,80;173
5129;31;107;116,50;116,00;190,50;173
5130;32;26;115,50;114,50;186,00;173
5131;32;125;116,50;113,50;186,00;173
5132;34;133;115,50;114,00;184,60;173
5133;1;154;136,50;141,50;295,90;174
5134;2;196;136,00;130,50;280,70;174
5135;3;3;130,50;137,00;279,00;174
5136;4;72;133,00;132,50;277,90;174
5137;5;5;129,00;131,50;269,90;174
5138;6;135;134,50;126,00;269,40;174
5139;7;162;131,50;128,50;259,50;174
5140;8;91;124,50;131,50;258,30;174
5141;9;169;130,00;126,50;258,20;174
5142;10;123;126,00;126,50;253,00;174
5143;11;197;127,50;124,50;252,60;174
5144;12;65;123,50;129,00;252,50;174
5145;13;231;123,50;127,50;248,30;174
5146;14;31;125,00;125,50;247,90;174
5147;15;126;128,00;123,50;247,70;174
5148;16;118;123,00;127,00;247,50;174
5149;17;136;126,00;124,50;246,90;174
5150;18;11;127,50;120,50;243,40;174
5151;19;68;126,50;120,00;241,20;174
5152;20;133;123,50;123,00;240,20;174
5153;21;93;122,00;123,50;238,40;174
5154;22;214;119,50;126,00;233,40;174
5155;23;184;123,50;120,50;233,20;174
5156;24;120;125,00;119,00;232,70;174
5157;25;224;120,00;123,50;232,30;174
5158;26;113;117,00;123,50;225,90;174
5159;27;210;118,00;120,00;222,90;174
5160;28;132;116,50;120,00;218,20;174
5161;29;127;112,50;119,50;209,10;174
5162;30;53;117,50;114,00;208,70;174
5163;1;196;132,00;141,00;274,40;175
5164;2;3;139,00;135,00;272,70;175
5165;3;162;131,50;135,50;258,60;175
5166;4;118;132,00;132,00;256,70;175
5167;5;136;133,00;131,50;256,60;175
5168;6;154;129,50;133,00;256,00;175
5169;7;123;132,50;129,00;253,20;175
5170;8;72;133,00;128,50;251,70;175
5171;9;5;128,50;132,00;247,40;175
5172;10;135;127,50;130,00;246,50;175
5173;11;11;127,00;130,00;245,10;175
5174;12;183;128,00;129,00;242,60;175
5175;13;231;128,00;131,00;240,20;175
5176;14;113;129,00;127,50;239,70;175
5177;15;31;128,00;127,50;239,40;175
5178;16;91;126,50;126,50;233,40;175
5179;17;68;126,50;125,50;233,10;175
5180;18;65;124,00;126,00;228,50;175
5181;19;197;124,50;125,50;227,50;175
5182;20;114;123,00;126,00;227,20;175
5183;21;129;124,50;125,00;223,60;175
5184;22;47;123,50;124,50;223,40;175
5185;23;214;125,00;122,50;221,50;175
5186;24;116;126,00;124,50;220,40;175
5187;25;108;125,00;121,00;219,30;175
5188;26;93;125,00;120,00;216,50;175
5189;27;139;124,50;120,00;215,60;175
5190;28;201;124,00;121,00;215,50;175
5191;29;220;124,00;118,50;212,00;175
5192;30;210;122,50;119,00;209,70;175
5193;1;3;139,50;138,00;282,50;176
5194;2;154;138,00;132,50;271,40;176
5195;3;5;126,50;139,00;259,40;176
5196;4;231;133,00;131,50;257,10;176
5197;5;196;132,50;132,00;256,60;176
5198;6;72;129,50;133,00;253,50;176
5199;7;162;130,00;132,00;249,60;176
5200;8;135;130,50;127,50;246,40;176
5201;9;123;132,50;126,00;244,30;176
5202;9;136;130,50;128,00;244,30;176
5203;11;197;125,50;131,50;240,10;176
5204;12;171;125,00;130,50;239,40;176
5205;13;169;127,50;127,50;235,50;176
5206;14;65;126,50;125,50;232,10;176
5207;15;116;132,00;120,50;232,00;176
5208;15;156;124,00;128,50;232,00;176
5209;17;47;129,00;124,00;231,90;176
5210;18;220;129,50;122,00;228,20;176
5211;19;11;127,50;122,00;226,60;176
5212;20;86;125,50;123,00;223,30;176
5213;21;77;125,50;123,50;221,20;176
5214;22;24;123,50;123,00;220,70;176
5215;23;91;129,00;119,50;220,30;176
5216;24;183;122,50;123,00;216,90;176
5217;25;214;122,50;122,50;216,00;176
5218;26;129;122,00;121,50;213,80;176
5219;27;93;122,00;120,50;213,00;176
5220;28;28;123,00;119,50;211,00;176
5221;29;68;122,50;119,50;209,60;176
5222;30;118;126,50;121,50;202,40;176
5223;1;3;126,00;136,00;251,60;177
5224;2;11;132,50;124,50;243,60;177
5225;3;154;121,00;135,50;242,70;177
5226;4;197;121,50;132,50;235,70;177
5227;5;116;120,00;132,00;232,60;177
5228;6;136;120,00;132,00;232,10;177
5229;7;231;126,00;127,00;231,90;177
5230;8;91;128,00;123,50;231,20;177
5231;9;106;120,50;130,00;227,90;177
5232;10;162;119,00;131,50;226,90;177
5233;11;118;120,50;128,00;225,80;177
5234;12;65;124,00;123,50;223,50;177
5235;13;183;119,50;128,50;223,40;177
